Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1457604000.0 1347.0 NA 142 282 0 NA NA NA 202 358 0 NA NA NA 720 1572 1377 NA NA NA 828 1770 1483 NA NA
1457604000.0 1348.0 NA 133 277 0 NA NA NA 195 357 0 NA NA NA 1018 1886 1895 NA NA NA 1155 2051 1928 NA NA
1457604000.0 135.1 205 0 159 NA NA NA 277 0 214 NA NA NA 1929 688 806 NA NA NA 2100 710 850 NA NA NA
1457604000.0 135.11 206 0 157 NA NA NA 282 0 215 NA NA NA 2559 703 926 NA NA NA 2839 1073 1069 NA NA NA
1457604000.0 135.12 205 0 157 NA NA NA 272 0 214 NA NA NA 1643 654 770 NA NA NA 1893 673 825 NA NA NA
1457604000.0 135.2 190 0 153 NA NA NA 254 0 214 NA NA NA 1261 626 780 NA NA NA 1329 640 836 NA NA NA
1457604000.0 135.3 192 0 153 NA NA NA 254 0 214 NA NA NA 1205 646 869 NA NA NA 1329 4975 1164 NA NA NA
1457604000.0 135.4 200 0 154 NA NA NA 274 0 214 NA NA NA 1726 644 795 NA NA NA 1900 660 904 NA NA NA
1457604000.0 135.5 202 0 156 NA NA NA 271 0 214 NA NA NA 1633 681 785 NA NA NA 1838 703 882 NA NA NA
1457604000.0 135.6 205 0 146 NA NA NA 274 0 214 NA NA NA 1679 644 941 NA NA NA 1785 657 5916 NA NA NA
1457604000.0 135.7 192 0 155 NA NA NA 272 0 214 NA NA NA 1609 671 910 NA NA NA 3712 703 1718 NA NA NA
1457604000.0 135.8 80 NA NA NA NA NA 138 NA NA NA NA NA 379 NA NA NA NA NA 986 NA NA NA NA NA
1457604000.0 135.9 206 0 153 NA NA NA 275 0 214 NA NA NA 1556 720 839 NA NA NA 1729 766 1210 NA NA NA
1457604000.0 1350.0 NA 133 279 0 NA NA NA 198 358 0 NA NA NA 691 1514 1374 NA NA NA 802 1801 1394 NA NA
1457604000.0 1351.0 NA 141 285 0 NA NA NA 201 358 0 NA NA NA 722 1513 1361 NA NA NA 869 1964 1389 NA NA
1457604000.0 1352.0 NA 136 284 0 NA NA NA 195 357 0 NA NA NA 689 1471 1382 NA NA NA 928 1740 1409 NA NA
1457604000.0 1353.0 NA 137 283 0 NA NA NA 200 358 0 NA NA NA 1196 1995 1971 NA NA NA 1281 2163 3071 NA NA
1457604000.0 1354.0 NA 135 284 0 NA NA NA 200 358 0 NA NA NA 735 1539 1373 NA NA NA 995 1859 1421 NA NA
1457604000.0 1355.0 NA 140 291 0 NA NA NA 201 358 0 NA NA NA 806 1672 1387 NA NA NA 966 1966 2045 NA NA
1457604000.0 1356.0 59 134 290 0 160 NA 106 190 367 0 218 NA 7899 767 2750 1403 812 NA 8253 10828 2933 1424 890 NA
1457604000.0 1360.0 15 62 144 289 0 NA 133 110 194 358 0 NA 14 6215 706 1535 1439 NA 3677 8286 844 1689 1527 NA
1457604000.0 139901.0 NA 139 280 0 NA NA NA 201 358 0 NA NA NA 740 1674 1407 NA NA NA 955 2732 1443 NA NA
1457604000.0 139902.0 NA 141 294 0 NA NA NA 201 358 0 NA NA NA 757 1636 1419 NA NA NA 924 1971 1450 NA NA
1457604000.0 13992501.0 NA 175 293 0 NA NA NA 254 457 0 NA NA NA 3190 5117 1409 NA NA NA 7128 41847 2553 NA NA
1457604000.0 13992502.0 NA 170 349 0 NA NA NA 255 446 0 NA NA NA 3222 4986 1487 NA NA NA 6334 10217 1541 NA NA
1457604000.0 14.0 NA 79 190 0 NA NA NA 149 252 0 NA NA NA 2069 2158 836 NA NA NA 2232 2392 880 NA NA
1457604000.0 140.1 NA 120 186 0 NA NA NA 179 251 0 NA NA NA 400 601 307 NA NA NA 631 687 327 NA NA
1457604000.0 140.2 NA 121 186 0 NA NA NA 178 251 0 NA NA NA 374 597 309 NA NA NA 502 753 333 NA NA
1457604000.0 140.4 NA 123 186 0 NA NA NA 180 251 0 NA NA NA 415 632 306 NA NA NA 1133 730 326 NA NA
1457604000.0 140.51 NA 28 173 0 NA NA NA 72 229 0 NA NA NA 552 1432 258 NA NA NA 876 1561 265 NA NA
1457604000.0 140.52 NA 184 174 0 NA NA NA 251 232 0 NA NA NA 1854 1413 313 NA NA NA 2278 1964 369 NA NA
1457604000.0 140.53 NA 213 0 NA NA NA NA 303 0 NA NA NA NA 3479 359 NA NA NA NA 3973 378 NA NA NA
1457604000.0 144.6 NA 258 NA NA NA NA NA 321 NA NA NA NA NA 2116 NA NA NA NA NA 2306 NA NA NA NA
1457604000.0 145.0 NA 215 282 0 NA NA NA 292 352 0 NA NA NA 3321 3270 338 NA NA NA 3600 3566 355 NA NA
1457604000.0 15.0 NA 80 189 0 NA NA NA 150 253 0 NA NA NA 1853 1139 689 NA NA NA 2027 1501 723 NA NA
1457604000.0 16.0 NA 82 191 0 NA NA NA 149 252 0 NA NA NA 1767 1445 730 NA NA NA 3099 2044 758 NA NA
1457604000.0 17.0 NA 79 190 0 NA NA NA 150 253 0 NA NA NA 1844 1207 605 NA NA NA 1995 1432 764 NA NA
1457604000.0 18.0 NA 79 191 0 NA NA NA 150 254 0 NA NA NA 1840 1031 606 NA NA NA 2022 1351 684 NA NA
